username,points,is_winner
malydominator,2,FALSE
muifel,3,FALSE
artemdyachuk,3.5,FALSE
ninjatrick,0,FALSE
superchess02,8,FALSE
milovichalex,4,FALSE
mitrabhaa,4.5,FALSE
atbenina64,7,FALSE
sarablackpanther,7,FALSE
aot317,5,FALSE
polish_fighter3000,9,FALSE
vesper2018,4,FALSE
rezamahdavi2008,1,FALSE
likvidator228,5.5,FALSE
austen48,4,FALSE
nasrin_babayeva,2,FALSE
andrewmaco,8,FALSE
clauamura,2,FALSE
sadykov_ramil,1,FALSE
supelyel,4,FALSE
suyu28,7,FALSE
rionelg,3.5,FALSE
giantgoogachess,5,FALSE
dixit_nikhil,2,FALSE
i_like_explosions,1,FALSE
cheer_down,6,FALSE
esskeettit,6,FALSE
kononenkod,1,FALSE
savagelittlemole,3,FALSE
tol_tol,4,FALSE
kogotbobra17,3,FALSE
keeper0416,4.5,FALSE
payyappat,0,FALSE
janmur7,4.5,FALSE
emp3rador,2,FALSE
carloseduar100,3.5,FALSE
dmitrymaximov,6.5,FALSE
ferdipy,0,FALSE
kors67,2,FALSE
sprinc1,5,FALSE
ferrufino64,0,FALSE
salva-dali,6,FALSE
evgenyburmakin,5.5,FALSE
mackster23,3,FALSE
gelmanalexander,6.5,FALSE
kingnb,6.5,FALSE
murad_ibrahimli,4.5,FALSE
loonsdekoeben,4,FALSE
anemih,2,FALSE
dolphin_2010,8,FALSE
chezzgirl04,5,FALSE
vaathi_coming,8.5,FALSE
shield12,8,FALSE
artooon,6.5,FALSE
ketster,4,FALSE
chessmatenokk17,7,FALSE
lucena125,0,FALSE
mikozovna,7.5,FALSE
vm2027,1,FALSE
szachulec75,4.5,FALSE
zimmm36,7.5,FALSE
oleg_papayan,5,FALSE
crazy_girl99,6,FALSE
denishevm,3,FALSE
glavkonvvs,5.5,FALSE
shanemelaughcm,0,FALSE
zajka-molotok,0,FALSE
herzog2012,5,FALSE
artin10862,7.5,FALSE
sanbruh,4.5,FALSE
goltsevdmitry2000,6.5,FALSE
mfschulz,2,FALSE
crazy_but_lazy,4,FALSE
eragon02,1,FALSE
philosopherrr,1,FALSE
nicolik,7,FALSE
dearron_fox,5,FALSE
konradrutkowski,0,FALSE
karina_ivanova,1.5,FALSE
sharapovevgeny,0,FALSE
shivacalypso,2,FALSE
sharathrk6,1.5,FALSE
gmthekingindian,0.5,FALSE
19912131712118,1,FALSE
shiner22,0,FALSE
chempiblinka,5,FALSE
vagliosagan,3.5,FALSE
szachmistrz2500,0,FALSE
publicaccountcze,0,FALSE
lion-al-messi,7.5,FALSE
mikasinski,6.5,FALSE
edendzung06,5.5,FALSE
lucky_puncher,2,FALSE
fredddiecroderg,4.5,FALSE
blitzking642,2,FALSE
casper,6,FALSE
js20000,7,FALSE
lilekoridze,3,FALSE
stouuf,1,FALSE
zampronha1971,5,FALSE
meri-arabidze,6.5,FALSE
player_2006_m,8.5,FALSE
evgchess5,7,FALSE
chesslh93,0,FALSE
crescentmoon2411,1,FALSE
chesslover0108,8,FALSE
kevingeorgemicheal,6,FALSE
road2gm3000,1,FALSE
ellatambien,8,FALSE
annasargsyan_m,7,FALSE
rud_makarian,8.5,FALSE
ajedrezinteligente,6,FALSE
iskusnyh,6.5,FALSE
silvercityindigo,2,FALSE
wiktoriapol,5,FALSE
hsd2016,1,FALSE
ab-lsv,4,FALSE
chessdragon7161,7,FALSE
smirnovalexandra,1,FALSE
luachess1,0,FALSE
awareidea,0,FALSE
susal_de_silva,0,FALSE
dropstonedp,8,FALSE
pelopidass,0,FALSE
papaiedudu,4.5,FALSE
virtualcoach,2,FALSE
korona_91,6.5,FALSE
mikayel99,6,FALSE
szefru,5,FALSE
mightygmpretender,1,FALSE
ash15k,0.5,FALSE
erdnya15,6.5,FALSE
andresdelgado77,4.5,FALSE
juancruzarias,0,FALSE
ranindu2003,2,FALSE
aryan_tamadon,2.5,FALSE
shivananda1964,1,FALSE
chess94cu,3,FALSE
quizden37,0,FALSE
chessbard1972,5,FALSE
patricius007,6.5,FALSE
csb7,6.5,FALSE
readyskate,4,FALSE
junjicol,3,FALSE
novozhilovsemen,4.5,FALSE
nozdrachev_leonid,2.5,FALSE
chessswole,7,FALSE
alrs-sps,2,FALSE
dewarfd,3,FALSE
fmalexhdez,2.5,FALSE
alphafischer2019,7,FALSE
valentindragnev,7.5,FALSE
jiihart,0,FALSE
icy,1,FALSE
sahibsinghknight,7.5,FALSE
rdeux42,1,FALSE
pedrogil25,2.5,FALSE
myburger,4,FALSE
kinkaiser,4,FALSE
mvm2008,3.5,FALSE
elamier,5,FALSE
m_ezat,0,FALSE
scarabee43,8,FALSE
bardartem,8,FALSE
alexrustemov,7.5,FALSE
boudicca64,3,FALSE
kecalk,0,FALSE
gausal,3,FALSE
resourchess,5,FALSE
bobbyfischer1508,0,FALSE
viktor_poddubnyi,4.5,FALSE
dmitriizakurdaev,1,FALSE
athanasiuslefebvre,0,FALSE
mccarthystone,2,FALSE
kostukov_alex,4.5,FALSE
saqochess_twitch,1,FALSE
mikhail_bryakin,7.5,FALSE
grebnev_a,3.5,FALSE
dosto07,6,FALSE
andrey-ivanov2011,3.5,FALSE
nf3c5,6,FALSE
n18player,5,FALSE
timurdushatov,6,FALSE
joliyroger,2,FALSE
edgarhay012,7,FALSE
nuvas,0,FALSE
andrey_klymchuk,2,FALSE
sofia_blokhin,3,FALSE
fariza2018,6,FALSE
chess123456s,6.5,FALSE
gambitgiesbergen,4,FALSE
supergpatzer,3.5,FALSE
tptagain,5,FALSE
margarita_2703,0,FALSE
marlonjodar,4.5,FALSE
leninguerra,3.5,FALSE
nailbashirli,6.5,FALSE
hamedwafa4,6,FALSE
anishonyoutube,9,FALSE
killer_dreams,2,FALSE
hansontwitch,8,FALSE
hananmo,0,FALSE
lewanatol,2.5,FALSE
lady_nika,5,FALSE
navyblue1,3.5,FALSE
arteler,3.5,FALSE
teresin05,3.5,FALSE
sokoloco,1.5,FALSE
milop27,3.5,FALSE
larina_maria,3,FALSE
koroldimitriy75,4,FALSE
zavgorodniy_sergiy,7,FALSE
louis-paulsen-fan,2,FALSE
ningyzhou,4,FALSE
savitha1030,5.5,FALSE
adrian-thorsen,3.5,FALSE
hudijegszid,5,FALSE
agustin_meza,0,FALSE
profedechess93,3.5,FALSE
langesnasenhaar,4,FALSE
thunderbolt135,0,FALSE
puzzlebot_1294,7,FALSE
tusplingher,6,FALSE
bescmelasti,6,FALSE
lamomiajunior,6.5,FALSE
leolv10,3,FALSE
doublesik,7.5,FALSE
eduard_limonov,5,FALSE
kanalszachowy,2,FALSE
weifd,4.5,FALSE
inagrev,0,FALSE
acva-alenok,4,FALSE
sic_transit_gm,5.5,FALSE
albussevrespotter,4.5,FALSE
masnyszachistaaa,2,FALSE
vladimir_zakhartsov,4.5,FALSE
nm_antelacus,3.5,FALSE
hakanazeri2,1,FALSE
heliosis11,5,FALSE
eternalnight8,0,FALSE
bilan_danila,5,FALSE
cristhianportalr,6,FALSE
hsper248,2.5,FALSE
spongebob_03,4,FALSE
betta2004,6,FALSE
randomnoob04,7.5,FALSE
pospisku,6,FALSE
pingah9,0,FALSE
mysterio47,8,FALSE
hatilay,7,FALSE
mangochessgo,6.5,FALSE
urano56,1,FALSE
aquarium76,1,FALSE
prizant_academy,8,FALSE
importeditalianmaple,6,FALSE
papipapita,0,FALSE
rutricks,8,FALSE
chrisclaireredfield,0.5,FALSE
leroideschampions,7,FALSE
kyuotbi,5,FALSE
defenstrator,4,FALSE
ykow,0,FALSE
gpsji27,5,FALSE
alphaperseii,5.5,FALSE
manoj_mishra123,4.5,FALSE
attacker_2006,6.5,FALSE
iuckyducky,3,FALSE
renatoforf,2,FALSE
chxss_khxsbu,1,FALSE
cmbutgood,2,FALSE
averagefm,6,FALSE
ilanschnaider,5.5,FALSE
deyankostov,0,FALSE
unbreakablepawn35,6,FALSE
rollercoaster29,5,FALSE
giovannibrandao7,1,FALSE
llarimarc,5,FALSE
maestrocheck,6,FALSE
glucolisis04,3,FALSE
sicilianpanzer,3.5,FALSE
gumugama,3,FALSE
gatorojo150,4.5,FALSE
alex_sahakyan2006,2,FALSE
mklose11,4,FALSE
slovineanu,6,FALSE
zohid6,7.5,FALSE
ordekalog,5.5,FALSE
patzer-reloaded,4.5,FALSE
whiteglovethief,6,FALSE
checkbits,2,FALSE
the_sherman_variation,0,FALSE
nechitaylo_nikita,3,FALSE
manmish2,6.5,FALSE
micke12a,4.5,FALSE
rantomopening,5,FALSE
windwhistler11,3,FALSE
carokannlover213,4.5,FALSE
drdaro,1,FALSE
thealienparty,4,FALSE
sansanathalia,4,FALSE
josetricks,0,FALSE
omranalhosani21,4.5,FALSE
arrestingpieces,1.5,FALSE
fleminga,0.5,FALSE
xavier_mompel,4,FALSE
cmorales2001,5,FALSE
ilqar_74,6,FALSE
sammartin99,5,FALSE
roland_garros_2024,3.5,FALSE
masterisback04,0,FALSE
superpower2011,6,FALSE
gm-2024-gm,5,FALSE
yan_dyomin2010,7,FALSE
gmaneta,2,FALSE
interestingprofile,0,FALSE
dr_pepper18,5,FALSE
canal_showdrez,0,FALSE
juicy_fork,6.5,FALSE
secrethawk1,1,FALSE
alen_yeremyann,1,FALSE
najdorfplayerc5,1,FALSE
jg-17,1,FALSE
dumbernugget,0,FALSE
silent-killer100,5,FALSE
helenawalker2912,3.5,FALSE
uk_23,4.5,FALSE
austinthomas12345,2,FALSE
secretworker2027,1,FALSE
luckyswitchback,8,FALSE
zoqte,0,FALSE
donciao,2,FALSE
bashiqchess,1,FALSE
statham_01,0,FALSE
guldona_2007,5,FALSE
gmt4114,0,FALSE
xakevicius91,4,FALSE
tuka9292,5,FALSE
traviscottofficial,1,FALSE
yurasovmat-2012,5,FALSE
titarovvasiliyoutube,6,FALSE
yeritsyaan,3,FALSE
masterofmasters2006,1,FALSE
javokhir_sindarov05,9,FALSE
untucopalatimba,3,FALSE
gryffindorac8,5,FALSE
revan_2002,4.5,FALSE
n_i_chess,4,FALSE
dealshark,4,FALSE
train_your_dragon,1,FALSE
rookpower2004,6,FALSE
pineapplehhh,3,FALSE
kingof2soap,0,FALSE
ferasensio2024,5,FALSE
naruto75_3,7.5,FALSE
evan_attaker,8,FALSE
aeiiuu,7,FALSE
elprimo0o0,0,FALSE
thetnaung291,5,FALSE
banjadvorovi,2.5,FALSE
dexter_dyke,3,FALSE
chessgod9oninsta,4,FALSE
ilovejokes555,5,FALSE
sleeping_in_the_fire,2.5,FALSE
jeppesen08,5,FALSE
khbegmuratov,3,FALSE
losingexperience,6.5,FALSE
ambartsumiantyhran2012,4,FALSE
dontmesswiththefish,2,FALSE
cochess777,4,FALSE
sek_konstantin,3,FALSE
chessbaerchen,6.5,FALSE
matalon,6,FALSE
dhaydon19,0.5,FALSE
mostafa_sakha,4,FALSE
malcolmpein,1.5,FALSE
gmg,7,FALSE
kosmeg,2,FALSE
hunninn,3,FALSE
morfius,7,FALSE
ukchessbomber,1,FALSE
musiccitymaster,2,FALSE
storeysniper,0,FALSE
synctel,0,FALSE
topce,0,FALSE
kaydentroffchess,7.5,FALSE
brjad0530,0,FALSE
billcoe,1,FALSE
tandercat,0,FALSE
dennisodessa,6,FALSE
ashookk,3,FALSE
mikesailer,0,FALSE
alexpapasimakopoulos,7,FALSE
jamengrand,0,FALSE
playablecharacter,3,FALSE
magnuscarlsen,9,FALSE
oparingrigoriy,4,FALSE
kiborg95,5,FALSE
guillembaches,2,FALSE
hellokostya,7,FALSE
alexeishirov,7.5,FALSE
positionalpanther,0,FALSE
talaicito,2,FALSE
knvb,7.5,FALSE
rhungaski,6,FALSE
jk13,7,FALSE
manitodeplomo,6,FALSE
tedbelanoff,2,FALSE
jahonas,2.5,FALSE
koncheto,6,FALSE
cassoulet,8,FALSE
laskakid,1,FALSE
harykane,6,FALSE
larax,1,FALSE
yaacovn,8,FALSE
farzadbfd,7,FALSE
aungtz,0,FALSE
ncchamp,4,FALSE
indianlad,5.5,FALSE
selapegoacualquiera,3,FALSE
roedor,5,FALSE
dretch,5,FALSE
schmakattack,0,FALSE
akanga001,3,FALSE
anthonydrayton,4.5,FALSE
biostatistician,0,FALSE
nihalsarin,8,FALSE
2346pl,0,FALSE
anasta10,6,FALSE
kielinkei,4.5,FALSE
aryantari,8,FALSE
djano,6.5,FALSE
s-dshubin,5,FALSE
im_tissir,0,FALSE
giorgianbarbosa,6,FALSE
penguingm1,7,FALSE
angry_twin,6.5,FALSE
stoleriu,1,FALSE
campochess,5,FALSE
emanjdj,3,FALSE
veleamater,2,FALSE
mbojan,7.5,FALSE
jaramsdal,4.5,FALSE
wild3000,4,FALSE
eldivis,3,FALSE
maurovargas01,1.5,FALSE
lucasran,4,FALSE
etoilegeniale,6.5,FALSE
pawneatingzombie,3,FALSE
duhless,8,FALSE
luismiguelov,2,FALSE
youngdinousaur,0,FALSE
ingoscarardila,0,FALSE
kaustubh_kodihalli,1,FALSE
jcibarra,8,FALSE
a-fier,5,FALSE
fabianocaruana,9,FALSE
enriquetejedor,7,FALSE
kripri,1.5,FALSE
venturov,0,FALSE
attacksparrow,1.5,FALSE
moro182,2.5,FALSE
chessfannm,2,FALSE
realburq,5.5,FALSE
sacbutt,0.5,FALSE
jenia84,0,FALSE
cthake,1,FALSE
lluiss,4.5,FALSE
chesslebanesesalah,3,FALSE
markusragger,5.5,FALSE
combativewombat,3,FALSE
dolynachess,6,FALSE
arctic_t00,4.5,FALSE
christopheryoo,8.5,FALSE
timgrutter03,0,FALSE
jan2404,2,FALSE
bugcrusher,4,FALSE
fairchess_on_youtube,9,FALSE
aygehovit1992,4,FALSE
nick12772,0.5,FALSE
caterpiller35,0,FALSE
detimmerman,7.5,FALSE
govalya,4,FALSE
hikaru,10.5,TRUE
resignify,2.5,FALSE
laico,5.5,FALSE
chesspilot01,4,FALSE
chegueps,0,FALSE
semchik90,0,FALSE
englishman_18,3,FALSE
evgeny81,7.5,FALSE
jup1978,3,FALSE
adar_07,8,FALSE
wonderfultime,6.5,FALSE
art10echr,1,FALSE
guineo59,0,FALSE
eljanov,7.5,FALSE
pepecuenca,6,FALSE
chessfighter1975,0,FALSE
qeeqer,1,FALSE
scandalgod,6.5,FALSE
kosak12,8.5,FALSE
likewater,4,FALSE
scim,5.5,FALSE
mikhail_golubev,7,FALSE
agvega14,0,FALSE
proteuo,2.5,FALSE
karinachess1,4,FALSE
socaljuniorchess,2.5,FALSE
sinquefield,1.5,FALSE
nabukatnezarr,6.5,FALSE
theoslade,3,FALSE
dominguezonyoutube,6.5,FALSE
fmolexandrprohorov,2,FALSE
fjal,0.5,FALSE
sanan_sjugirov,7,FALSE
rychessmaster1,6,FALSE
subham777,6,FALSE
gomeschess02,0,FALSE
wpwpwp-2015,5,FALSE
karttunen,6,FALSE
chigorinetz,7,FALSE
melihkaancan,0,FALSE
msb2,8.5,FALSE
miterryble,7,FALSE
valeriygrinev,5.5,FALSE
viiiagra,5.5,FALSE
dianamirza,2,FALSE
perecke,3,FALSE
jsprepz,5,FALSE
santoblue,6,FALSE
nmjeevank,3,FALSE
esquivia,1,FALSE
loaysameer,4,FALSE
durarbayli,7,FALSE
bob1263,4,FALSE
grzechu96,3,FALSE
mortngabriel,5,FALSE
krzyzan94,7.5,FALSE
cristiancamilosoto,6,FALSE
hovik_hayrapetyan,2,FALSE
lucasmito,6,FALSE
vanyakuba,5.5,FALSE
alleyooper,2,FALSE
gabrielian_artur,6,FALSE
sondremelaa,4,FALSE
yobdc,5,FALSE
bala-afiada,2,FALSE
agent-jl,0,FALSE
dawid498,5,FALSE
luisfsiles,0,FALSE
chesssg1,1.5,FALSE
larsmandreassen,0,FALSE
klimkoj,2,FALSE
pouya21,3.5,FALSE
cthulhuuu,5.5,FALSE
rookoco,2,FALSE
bigfish1995,9,FALSE
meisterjabo,2.5,FALSE
lennis93,2.5,FALSE
onischuk_v,3,FALSE
sim06,6,FALSE
zhigalko_sergei,6.5,FALSE
xamax2000,0,FALSE
jospem,5.5,FALSE
shirovin,3,FALSE
gm_dmitrij,8.5,FALSE
vladjianu,3,FALSE
only_strong_moves,2,FALSE
chaubunagungamaug1,6,FALSE
dimonbanan,5.5,FALSE
howitzer14,4,FALSE
oleksandr_bortnyk,6.5,FALSE
tigrvshlyape,8,FALSE
maxleto,5,FALSE
sergiochess83,3.5,FALSE
robertoalejandro10,2.5,FALSE
crushingkings,5.5,FALSE
gmjustin,0,FALSE
ckgchess,6,FALSE
annawel,1,FALSE
rpragchess,8.5,FALSE
thenewfiredragon,5.5,FALSE
reinisuz,4,FALSE
goryachkina,7.5,FALSE
noki102,6,FALSE
toninhojit,1,FALSE
kirill_klukin,7.5,FALSE
maximnovik,3.5,FALSE
ritanovikova,3,FALSE
korkmaz16,6.5,FALSE
eloist,6,FALSE
joakimvonand,6,FALSE
ahkashefi2800,5,FALSE
k_a_s_t_o_r,7,FALSE
hamisandwich,2.5,FALSE
jumbo,8,FALSE
sari07,3,FALSE
vinzentspitzl,4,FALSE
newyorkmouse,6,FALSE
dishonoronyourcow,4,FALSE
rodalquilar,6.5,FALSE
lidongw,5,FALSE
yellowjacek,5,FALSE
rasmussvane,7.5,FALSE
baki83,4.5,FALSE
aa175,1,FALSE
vladislavkovalev,1,FALSE
olawsson,0,FALSE
miraitrunks,3,FALSE
andrejljepic,6,FALSE
canary2016,0,FALSE
scrambleyourbrain,5.5,FALSE
tartody,7,FALSE
tunahan_makaraci,6.5,FALSE
individoom,7.5,FALSE
jankarsten,2,FALSE
mac0504,7,FALSE
denlaz,9,FALSE
bykov_egor,7,FALSE
hanschut,0,FALSE
bkmzzzzz,3,FALSE
mykola-bortnyk,8,FALSE
kildepiotr,6,FALSE
sergoy,7,FALSE
novoselovroman,6.5,FALSE
david_atm,5,FALSE
millerkallpa,0,FALSE
bazar-wokzal,6.5,FALSE
elis06,1,FALSE
becemix,5.5,FALSE
cambek64,4,FALSE
lilylg,5,FALSE
mouseslips_are_the_best,4,FALSE
sujanalohani,4.5,FALSE
zverr1,4.5,FALSE
vacheh009,0.5,FALSE
misticpikachu,3,FALSE
flawless_fighter,7.5,FALSE
dedic8,8,FALSE
meesvanosch,1,FALSE
ozates,7,FALSE
egnfanclub,4.5,FALSE
timurist,5,FALSE
itay121,1,FALSE
domingosjunior,2,FALSE
maiqmaster,3,FALSE
ural58,4,FALSE
sanyura,2,FALSE
chesper99,3,FALSE
sanchezkelvin,2,FALSE
temus_galaktionov,5,FALSE
druskacik,5,FALSE
jbking07,4.5,FALSE
hajiyevkanan,6,FALSE
stamatolog13,2,FALSE
bubeliang,7,FALSE
seppppppy,1,FALSE
el_sporco,1,FALSE
hirna2005,4,FALSE
shadowjolteon,2,FALSE
firouzja2003,9,FALSE
schattman,1.5,FALSE
reinaldor,1,FALSE
gmchessrob,1,FALSE
boguszp,2,FALSE
nitpicker,4,FALSE
kinga2008,2,FALSE
smiechu,1,FALSE
fm24601,1,FALSE
alexostrovskiy,6,FALSE
kikoveiga,3.5,FALSE
th3d4rkness,3.5,FALSE
angelgab3,3,FALSE
tactic,6.5,FALSE
cuchulin,1,FALSE
abund,6,FALSE
gp9isback23,3,FALSE
stanbad1,7,FALSE
sokidze,7.5,FALSE
mops_2004,3,FALSE
tanitoluwaaps116,4,FALSE
frequentblunders,1,FALSE
colegiodemadrid,0,FALSE
el008,5.5,FALSE
nikitashnadrygin,3,FALSE
artemdyachuk,1,FALSE
adriangschnitzer,1,FALSE
mishkafighter,7,FALSE
mitrabhaa,7.5,FALSE
bipe137,1,FALSE
rezamahdavi2008,1.5,FALSE
vladoboch,3.5,FALSE
theknightofbosnia,6.5,FALSE
kingofthenil,3,FALSE
kacperkarwowski,0,FALSE
supelyel,5,FALSE
rionelg,3,FALSE
giantgoogachess,0,FALSE
szparu,8,FALSE
i_like_explosions,5,FALSE
protectiago,3.5,FALSE
markope,3.5,FALSE
quattroporte300,5,FALSE
nrvisakh,7.5,FALSE
tol_tol,4,FALSE
kogotbobra17,4,FALSE
atanejhad,6,FALSE
almaguerjm,2,FALSE
janmur7,0,FALSE
epiclord678,1,FALSE
carloseduar100,4,FALSE
dmitrymaximov,2.5,FALSE
aghasiyevkamal,3.5,FALSE
ferdipy,3,FALSE
mackster23,0,FALSE
gelmanalexander,5.5,FALSE
jinxy2009,3,FALSE
crasyhealer,5,FALSE
fonsofan,4,FALSE
yuriydovzik,0,FALSE
loonsdekoeben,5,FALSE
harshu27,6.5,FALSE
kafkaesqueknight,5,FALSE
coachvadim,3,FALSE
alivodicdario,4,FALSE
rakitic2010,0,FALSE
alexg2003,2,FALSE
dolphin_2010,3,FALSE
jehubner,1,FALSE
vaathi_coming,7,FALSE
ketster,3,FALSE
mathiaswomacka,3.5,FALSE
indefatigable11,4.5,FALSE
strackedaktonamee,5.5,FALSE
oleg_papayan,6,FALSE
walter_white_poland,2,FALSE
glavkonvvs,5.5,FALSE
zajka-molotok,0,FALSE
artin10862,7,FALSE
goltsevdmitry2000,6.5,FALSE
aexmi,4,FALSE
mfschulz,3.5,FALSE
pheonixking2000,5,FALSE
aradnazari,1,FALSE
chessadvanceusa,0,FALSE
crazy_but_lazy,4.5,FALSE
danieldardha2005,0,FALSE
dearron_fox,3.5,FALSE
marcoriehle,5.5,FALSE
konradrutkowski,0,FALSE
shivacalypso,4.5,FALSE
sharathrk6,5,FALSE
supergiuly,0,FALSE
gmthekingindian,4.5,FALSE
chempiblinka,4.5,FALSE
vagliosagan,4.5,FALSE
donjuanegenaro,0,FALSE
vova-79,5.5,FALSE
kemelgallo,0,FALSE
mikasinski,4,FALSE
meri-arabidze,4.5,FALSE
enajer77,4.5,FALSE
reevecanada,6.5,FALSE
chesslover0108,3.5,FALSE
jakubpulpan,1,FALSE
road2gm3000,0,FALSE
ellatambien,6.5,FALSE
annasargsyan_m,5,FALSE
imuffevinther-schou,5,FALSE
aval7an,1,FALSE
akhayan,5.5,FALSE
probablybad04,1,FALSE
hsd2016,3,FALSE
ach19,4,FALSE
maus7,4,FALSE
kapitan_bayan,0.5,FALSE
giomar27,4,FALSE
joksijoksi,6,FALSE
dropstonedp,8,FALSE
papaiedudu,5,FALSE
virtualcoach,2,FALSE
stormtrooper90,1.5,FALSE
eggloser,1,FALSE
jcvandamme10,5,FALSE
erdnya15,5.5,FALSE
andresdelgado77,5,FALSE
juancruzarias,1,FALSE
drragnar1,1,FALSE
kchor05,1,FALSE
aryan_tamadon,3,FALSE
zverevlev,7,FALSE
speedoflight0,9,FALSE
mymchessacademy,1,FALSE
patricius007,6,FALSE
grossboss19,4,FALSE
javylavilla,0,FALSE
readyskate,6,FALSE
junjicol,4.5,FALSE
nozdrachev_leonid,6,FALSE
elprofessor21,0,FALSE
chessswole,6,FALSE
alrs-sps,4,FALSE
fmalexhdez,3,FALSE
onthequiet,4.5,FALSE
alphafischer2019,6.5,FALSE
m_ezat,5,FALSE
crossingthestreet,3.5,FALSE
ronitlevitan,5,FALSE
bardartem,6,FALSE
ramil_faizrakhmanov,6.5,FALSE
alexrustemov,8,FALSE
danylabagrov,1.5,FALSE
boudicca64,2,FALSE
gmmikhailkazakov,0,FALSE
marceloplaya,6.5,FALSE
katharinareinecke,4,FALSE
apokalipsa13,1,FALSE
duone,4.5,FALSE
klercaku,4,FALSE
mccarthystone,2,FALSE
kostukov_alex,4,FALSE
saqochess_twitch,3,FALSE
dosto07,5,FALSE
connectedcloud,5.5,FALSE
rikchessmx,3,FALSE
nf3c5,6,FALSE
edgarhay012,7,FALSE
muhittinbuker,1,FALSE
juliana_figueira,0,FALSE
topin8,5,FALSE
alexei_gubajdullin,1,FALSE
tptagain,7,FALSE
marlonjodar,5,FALSE
esmeraldasanderson03,2,FALSE
leninguerra,6,FALSE
bryanl106,6.5,FALSE
mandaloriana19,2,FALSE
hansontwitch,8.5,FALSE
realperangel,0.5,FALSE
hananmo,0,FALSE
lady_nika,2,FALSE
navyblue1,3,FALSE
teresin05,4,FALSE
romkachess,5,FALSE
sokoloco,3,FALSE
dasatcu90,3,FALSE
nindjaxx8,7.5,FALSE
schondeln,4,FALSE
agustin_meza,4,FALSE
balack95,1,FALSE
simaopdias,3,FALSE
mightysmasher,3,FALSE
legendisback1,6.5,FALSE
1g60-1,5.5,FALSE
thesilmarils,3,FALSE
sl4werthanyou,6.5,FALSE
emeli_chess,3.5,FALSE
romadk,2,FALSE
lamomiajunior,7,FALSE
inagrev,0,FALSE
sic_transit_gm,6,FALSE
masnyszachistaaa,4,FALSE
ansko1999,5,FALSE
hakanazeri2,7.5,FALSE
heliosis11,5,FALSE
bilan_danila,5,FALSE
frankdux44,1,FALSE
real_taiatai,0.5,FALSE
cristhianportalr,0,FALSE
hsper248,0.5,FALSE
dubiousm0ves532,3,FALSE
chessbrainiacontwitch,8,FALSE
klendi,1,FALSE
dedpihto_v_kozhanom_palto,3,FALSE
betta2004,3.5,FALSE
randomnoob04,8,FALSE
narek_ghimoyan,4,FALSE
rdarruda,6.5,FALSE
importeditalianmaple,0,FALSE
petr577,5,FALSE
rutricks,2,FALSE
kamilahryshchenko,3,FALSE
chrisclaireredfield,1.5,FALSE
ilyagrigorjev,7.5,FALSE
defenstrator,3.5,FALSE
ykow,2,FALSE
taylanruzgar,2,FALSE
alphaperseii,5,FALSE
attacker_2006,2.5,FALSE
theduck,3,FALSE
smallbaba,5.5,FALSE
pachonpower,6.5,FALSE
momotaro77,5,FALSE
hilary46,1,FALSE
merinasian,0,FALSE
agustinv04,4,FALSE
srob2003,7,FALSE
fly_21,3,FALSE
akatsukiloghorizon,1,FALSE
rodriqa,0,FALSE
sudtirolese06,3,FALSE
giovannibrandao7,1,FALSE
edamatta,1,FALSE
glucolisis04,5,FALSE
ncofre98,0,FALSE
alex_sahakyan2006,5,FALSE
mklose11,2,FALSE
root_21,6.5,FALSE
patzer-reloaded,4.5,FALSE
whiteglovethief,6,FALSE
babageldiannaberdiyev,4.5,FALSE
charodej1,1.5,FALSE
checkbits,4,FALSE
manmish2,6,FALSE
micke12a,5,FALSE
rantomopening,6,FALSE
berlindrawer,6,FALSE
windwhistler11,2,FALSE
combidharma,4.5,FALSE
carokannlover213,2,FALSE
drdaro,0,FALSE
kimkibo,7.5,FALSE
imchanged,6,FALSE
sansanathalia,5.5,FALSE
josetricks,2,FALSE
arrestingpieces,6,FALSE
fleminga,3,FALSE
katakuridono,4,FALSE
howto2draw,1,FALSE
der_balak_3halak,0,FALSE
cmorales2001,1,FALSE
miguelitro69,3,FALSE
sammartin99,5,FALSE
roland_garros_2024,4,FALSE
brown_mamba24,6,FALSE
gmaneta,1,FALSE
arnoldpetra,6.5,FALSE
xhembulla,0,FALSE
canal_showdrez,0,FALSE
stockfisher_hbk,4,FALSE
heydarli77,1,FALSE
cukricek,4.5,FALSE
jg-17,1,FALSE
viktoker,5,FALSE
miguelbestard1981,1,FALSE
poxerstar,0,FALSE
austinthomas12345,3.5,FALSE
secretworker2027,4,FALSE
zoqte,4.5,FALSE
gotcheesecheckers,3,FALSE
jesseinkman,2,FALSE
poaslan,7.5,FALSE
statham_01,8,FALSE
caracal3000,1,FALSE
xakevicius91,2,FALSE
traviscottofficial,6,FALSE
masterofmasters2006,0,FALSE
javokhir_sindarov05,9,FALSE
lasrojas,2,FALSE
acollins05,3,FALSE
jimonios,6.5,FALSE
revan_2002,2.5,FALSE
n_i_chess,5.5,FALSE
elitechess0967,5,FALSE
valiyev_shahin,0,FALSE
rhwr,5.5,FALSE
dealshark,2,FALSE
shazilthegoat2006,1.5,FALSE
king_deded4d5,6,FALSE
aram7adam,7,FALSE
frankie_badacsonyi,5,FALSE
umumba_fm,4,FALSE
respectfuldaveonyoutube,4,FALSE
love7unicorn,7,FALSE
osielchesslover2011,0,FALSE
jakhongir-vakhidov,8.5,FALSE
